Subject,response,corrected_response,entry_number,response_times,domain,
RLHDN7YZ, drake maye, drake maye,2,7226.8, sportspersons,
RLHDN7YZ, messi, messi,3,3791.5, sportspersons,
RLHDN7YZ, babe ruth, babe ruth,4,34140.9, sportspersons,
RS0Z27EB, dog, dog,1,1470.3, animals,
RS0Z27EB, cat, cat,2,598.4, animals,
RS0Z27EB, dolphin, dolphin,3,3298.9, animals,
RS0Z27EB, chicken, chicken,4,1270.8, animals,
RS0Z27EB, horse, horse,5,1024.3, animals,
RS0Z27EB, cow, cow,6,1675.7, animals,
RS0Z27EB, spider, spider,7,3030.9, animals,
RS0Z27EB, mosquito, mosquito,8,2999.8, animals,
RS0Z27EB, dragonfly, dragonfly,9,2665.4, animals,
RS0Z27EB, whale, whale,10,2767.1, animals,
RS0Z27EB, orca, orca,11,2494.2, animals,
RS0Z27EB, pufferfish, pufferfish,12,4000.2, animals,
RS0Z27EB, shark, shark,13,1655.4, animals,
RS0Z27EB, seal, seal,14,2050.1, animals,
RS0Z27EB, sea lion, sea lion,15,2411, animals,
RS0Z27EB, jellyfish, jellyfish,16,7943.7, animals,
RS0Z27EB, goat, goat,17,2022.7, animals,
RS0Z27EB, armadillo, armadillo,18,5942.2, animals,
RS0Z27EB, iguana, iguana,19,3416.7, animals,
RS0Z27EB, gecko, gecko,20,1714, animals,
RS0Z27EB, elephant, elephant,21,2077, animals,
RS0Z27EB, lion, lion,22,1220.9, animals,
RS0Z27EB, zebra, zebra,23,1472.4, animals,
RS0Z27EB, Anthony Doerr, Anthony Doerr,1,13631.1, authors,
RS0Z27EB, Andy Weir, Andy Weir,2,5410, authors,
RS0Z27EB, Rick Riordan, Rick Riordan,3,4679.4, authors,
RS0Z27EB, JK Rowling, JK Rowling,4,4331.2, authors,
RS0Z27EB, Richard Powers, Richard Powers,5,10603.4, authors,
RS0Z27EB, math, math,1,2060.4, college_majors,
RS0Z27EB, comp sci, comp sci,2,3242.8, college_majors,
RS0Z27EB, english, english,3,2430.4, college_majors,
RS0Z27EB, engineering, engineering,4,1946.4, college_majors,
RS0Z27EB, environmental science, environmental science,5,6589.3, college_majors,
RS0Z27EB, physics, physics,6,2647, college_majors,
RS0Z27EB, hispanic studies, hispanic studies,7,5092.1, college_majors,
RS0Z27EB, marketing, marketing,8,10035.2, college_majors,
RS0Z27EB, business, business,9,1584, college_majors,
RS0Z27EB, econ, econ,10,1533.9, college_majors,
RS0Z27EB, government, government,11,2950.4, college_majors,
RS0Z27EB, biology, biology,12,7172.3, college_majors,
RS0Z27EB, chemistry, chemistry,13,3898.4, college_majors,
RS0Z27EB, statistics, statistics,14,6475.2, college_majors,
RS0Z27EB, Hozier, Hozier,1,1592.6, musicians,
RS0Z27EB, The Lumineers, The Lumineers,2,5154.2, musicians,
RS0Z27EB, Kanye West, Kanye West,3,4098.3, musicians,
RS0Z27EB, Drake, Drake,4,3351.8, musicians,
RS0Z27EB, Billie Eilish, Billie Eilish,5,3280, musicians,
RS0Z27EB, Hillary Hahn, Hillary Hahn,6,8221, musicians,
RS0Z27EB, Ray Chen, Ray Chen,7,2693.7, musicians,
RS0Z27EB, Yo yo ma, Yo yo ma,8,2712, musicians,
RS0Z27EB, Bad Bunny, Bad Bunny,9,5349.8, musicians,
RS0Z27EB, Sabrina Carpenter, Sabrina Carpenter,10,3199.8, musicians,
RS0Z27EB, Taylor Swift, Taylor Swift,11,4255.2, musicians,
RS0Z27EB, Katy Perry, Katy Perry,12,2967.7, musicians,
RS0Z27EB, Beyonce, Beyonce,13,2989, musicians,
RS0Z27EB, Tiger Woods, Tiger Woods,1,4178.8, sportspersons,
RS0Z27EB, Tom Brady, Tom Brady,2,3998.5, sportspersons,
RS0Z27EB, Lebron James, Lebron James,3,3002, sportspersons,
RS0Z27EB, Drake Maye, Drake Maye,4,11802.1, sportspersons,
RS0Z27EB, Messi, Messi,5,14865.8, sportspersons,
RS0Z27EB, Ronaldo, Ronaldo,6,6127.8, sportspersons,
RS0Z27EB, Alysa Liu, Alysa Liu,7,10172.9, sportspersons,
S30LA614, GIRAFFE, GIRAFFE,1,2128, animals,
S30LA614, ELEPHANT, ELEPHANT,2,1550, animals,
S30LA614, CAT, CAT,3,1288, animals,
S30LA614, HORSE, HORSE,4,1204, animals,
S30LA614, DEER, DEER,5,1276, animals,
S30LA614, COW, COW,6,944, animals,
S30LA614, PIG, PIG,7,922, animals,
S30LA614, CHICKEN, CHICKEN,8,2158, animals,
S30LA614, RHINOCEROS, RHINOCEROS,9,3562, animals,
S30LA614, PEACOCK, PEACOCK,10,2916, animals,
S30LA614, DUCK, DUCK,11,2067, animals,
S30LA614, MOUSE, MOUSE,12,1487, animals,
S30LA614, SNAKE, SNAKE,13,2980, animals,
S30LA614, MONKEY, MONKEY,14,1847, animals,
S30LA614, CHIMPANZEE, CHIMPANZEE,15,4102, animals,
S30LA614, DOG, DOG,16,1798, animals,
S30LA614, LION, LION,17,2721, animals,
S30LA614, JAGUAR, JAGUAR,18,2532, animals,
S30LA614, CHEETAH, CHEETAH,19,1904, animals,
S30LA614, KOALA, KOALA,20,1409, animals,
S30LA614, AARDVARK, AARDVARK,21,3170, animals,
S30LA614, BADGER, BADGER,22,2262, animals,
S30LA614, GOAT, GOAT,23,2906, animals,
S30LA614, OPOSSUM, OPOSSUM,24,6553, animals,
S30LA614, BEAVER, BEAVER,25,2727, animals,
S30LA614, FOX, FOX,26,1099, animals,
S30LA614, nietzche, nietzche,1,6137, authors,
S30LA614, shell silverstein, shell silverstein,2,7882, authors,
S30LA614, Jane austen, Jane austen,3,4506, authors,
S30LA614, Charlotte Bronte, Charlotte Bronte,4,6547, authors,
S30LA614, ben lerner, ben lerner,5,19518, authors,
S30LA614, teju cole, teju cole,6,2905, authors,
S30LA614, Renee gladman, Renee gladman,7,3358, authors,
S30LA614, toni morrison, toni morrison,8,3252, authors,
S30LA614, bell hooks, bell hooks,9,1774, authors,
S30LA614, biology, biology,1,2896, college_majors,
S30LA614, english, english,2,2504, college_majors,
S30LA614, biochemistry, biochemistry,3,4907, college_majors,
S30LA614, neuroscience, neuroscience,4,2959, college_majors,
S30LA614, psychology, psychology,5,4137, college_majors,
S30LA614, classics, classics,6,6098, college_majors,
S30LA614, philosophy, philosophy,7,5145, college_majors,
S30LA614, education, education,8,1787, college_majors,
S30LA614, sociology, sociology,9,2116, college_majors,
S30LA614, africana studies, africana studies,10,3555, college_majors,
S30LA614, gsws, gsws,11,2299, college_majors,
S30LA614, economics, economics,12,3002, college_majors,
S30LA614, theatre, theatre,13,1393, college_majors,
S30LA614, mathematics, mathematics,14,4358, college_majors,
S30LA614, rees, rees,15,1612, college_majors,
S30LA614, francophone, francophone,16,4668, college_majors,
S30LA614, latinx, latinx,17,1463, college_majors,
S30LA614, Lana Del Rey, Lana Del Rey,1,3563, musicians,
S30LA614, Frank Ocean, Frank Ocean,2,2874, musicians,
S30LA614, Nina Simone, Nina Simone,3,2918, musicians,
S30LA614, Miles Davis, Miles Davis,4,2908, musicians,
S30LA614, Phoebe Bridgers, Phoebe Bridgers,5,4442, musicians,
S30LA614, The Weeknd, The Weeknd,6,2730, musicians,
S30LA614, Bad Bunny, Bad Bunny,7,2257, musicians,
S30LA614, Lady Gaga, Lady Gaga,8,3068, musicians,
S30LA614, The Mamas and Papas, The Mamas and Papas,9,4251, musicians,
S30LA614, Fleetwood Mac, Fleetwood Mac,10,4685, musicians,
S30LA614, Jimi Hendrix, Jimi Hendrix,11,4673, musicians,
S30LA614, Prince, Prince,12,1985, musicians,
S30LA614, Dropkick Murphys, Dropkick Murphys,13,3800, musicians,
S30LA614, Fontaines D.C., Fontaines D.C.,14,5359, musicians,
S30LA614, Machine Gun Kelly, Machine Gun Kelly,15,4406, musicians,
S30LA614, Kendrick Lamar, Kendrick Lamar,16,3499, musicians,
S30LA614, Bruno Mars, Bruno Mars,17,2477, musicians,
S30LA614, SIMONE BILES, SIMONE BILES,1,2976, sportspersons,
S30LA614, SERENA WILLIAMS, SERENA WILLIAMS,2,3102, sportspersons,
S30LA614, VENUS WILLIAMS, VENUS WILLIAMS,3,2858, sportspersons,
S30LA614, USAIN BOLT, USAIN BOLT,4,3412, sportspersons,
S30LA614, LINDSAY VON, LINDSAY VON,5,2764, sportspersons,
S30LA614, ALYSA LIU, ALYSA LIU,6,2416, sportspersons,
S30LA614, ODELL BECKHAM JR, ODELL BECKHAM JR,7,7299, sportspersons,
S30LA614, SAQUON BARKLEY, SAQUON BARKLEY,8,9766, sportspersons,
S30LA614, TOM BRADY, TOM BRADY,9,2850, sportspersons,
S30LA614, LEBRON JAMES, LEBRON JAMES,10,2868, sportspersons,
S30LA614, MICHAEL PHELPS, MICHAEL PHELPS,11,7438, sportspersons,
S30LA614, SHAUN WHITE, SHAUN WHITE,12,3745, sportspersons,
S30LA614, TONY HAWK, TONY HAWK,13,4770, sportspersons,
S87Q76NA, dog, dog,1,1768.6, animals,
S87Q76NA, cat, cat,2,679.7, animals,
S87Q76NA, zebra, zebra,3,1100.8, animals,
S87Q76NA, caribu, caribu,4,2108.4, animals,
S87Q76NA, mouse, mouse,5,1808.6, animals,
S87Q76NA, rat, rat,6,585.6, animals,
S87Q76NA, cow, cow,7,1005.1, animals,
S87Q76NA, pig, pig,8,675.9, animals,
S87Q76NA, elephant, elephant,9,1581.2, animals,
S87Q76NA, cheetah, cheetah,10,1543.8, animals,
S87Q76NA, sparrow, sparrow,11,3441.5, animals,
S87Q76NA, crocodile, crocodile,12,2516.4, animals,
S87Q76NA, alagator, alagator,13,1782.5, animals,
S87Q76NA, hippo, hippo,14,2542.4, animals,
S87Q76NA, rhino, rhino,15,2258.7, animals,
S87Q76NA, woodpecker, woodpecker,16,2791.8, animals,
S87Q76NA, moose, moose,17,2818.5, animals,
S87Q76NA, giraffe, giraffe,18,2322.3, animals,
S87Q76NA, whale, whale,19,7412.9, animals,
S87Q76NA, dolphin, dolphin,20,3453.4, animals,
S87Q76NA, jellyfish, jellyfish,21,2083.6, animals,
S87Q76NA, turtle, turtle,22,1808.1, animals,
S87Q76NA, seahorse, seahorse,23,1842.3, animals,
S87Q76NA, lizard, lizard,24,1556.3, animals,
S87Q76NA, frog, frog,25,748.1, animals,
S87Q76NA, bunny, bunny,26,1662.7, animals,
S87Q76NA, pig, pig,27,2777.1, animals,
S87Q76NA, rick rioardan, rick rioardan,1,15791.1, authors,
S87Q76NA, Jennifer nielson, Jennifer nielson,2,2900.5, authors,
S87Q76NA, George Martin, George Martin,3,7911.4, authors,
S87Q76NA, F Scott Fitzgerald, F Scott Fitzgerald,4,15038.3, authors,
S87Q76NA, philosophy, philosophy,1,2423.3, college_majors,
S87Q76NA, bio, bio,2,1234.1, college_majors,
S87Q76NA, chem, chem,3,667.8, college_majors,
S87Q76NA, biochem, biochem,4,1316.4, college_majors,
S87Q76NA, chemical physics, chemical physics,5,2064.9, college_majors,
S87Q76NA, english, english,6,1199.1, college_majors,
S87Q76NA, history, history,7,1258.9, college_majors,
S87Q76NA, sociology, sociology,8,1683.1, college_majors,
S87Q76NA, psych, psych,9,1299.7, college_majors,
S87Q76NA, math, math,10,1151.4, college_majors,
S87Q76NA, DCS, DCS,11,1207.2, college_majors,
S87Q76NA, Comp sci., Comp sci.,12,2269.9, college_majors,
S87Q76NA, latin studies, latin studies,13,4922, college_majors,
S87Q76NA, francophone studies, francophone studies,14,4234.9, college_majors,
S87Q76NA, spanish, spanish,15,1543.3, college_majors,
S87Q76NA, Africana, Africana,16,1925.7, college_majors,
S87Q76NA, Urban Studies, Urban Studies,17,2238.8, college_majors,
S87Q76NA, Visual art, Visual art,18,6273.3, college_majors,
S87Q76NA, art history, art history,19,3003.7, college_majors,
S87Q76NA, anthro, anthro,20,13473.3, college_majors,
S87Q76NA, taylor swift, taylor swift,1,2769.5, musicians,
S87Q76NA, elvis, elvis,2,1266.8, musicians,
S87Q76NA, MJ, MJ,3,933.1, musicians,
S87Q76NA, Olivia rodrigo, Olivia rodrigo,4,3300.7, musicians,
S87Q76NA, Goo goo dolls, Goo goo dolls,5,3157.6, musicians,
S87Q76NA, Bad bunny, Bad bunny,6,9764, musicians,
S87Q76NA, The weekend, The weekend,7,2011.9, musicians,
S87Q76NA, Sabrina Carpenter, Sabrina Carpenter,8,6580.1, musicians,
S87Q76NA, Eminem, Eminem,9,4957.8, musicians,
S87Q76NA, Dr. Dre, Dr. Dre,10,1842, musicians,
S87Q76NA, Big x the plug, Big x the plug,11,3176.9, musicians,
S87Q76NA, Lil Dirk, Lil Dirk,12,2383.7, musicians,
S87Q76NA, Lil Baby, Lil Baby,13,1816.3, musicians,
S87Q76NA, 6ix9ine, 6ix9ine,14,3275.3, musicians,
S87Q76NA, johnny cash, johnny cash,15,5649.8, musicians,
S87Q76NA, Tom brady, Tom brady,1,2238.3, sportspersons,
S87Q76NA, rob gronk, rob gronk,2,2280.8, sportspersons,
S87Q76NA, julian edleman, julian edleman,3,2341.7, sportspersons,
S87Q76NA, devin mccourty, devin mccourty,4,3258.5, sportspersons,
S87Q76NA, jason mccourty, jason mccourty,5,2666.5, sportspersons,
S87Q76NA, devin hester, devin hester,6,2266.8, sportspersons,
S87Q76NA, John Elway, John Elway,7,3833.4, sportspersons,
S87Q76NA, Peyton Manning, Peyton Manning,8,2500.1, sportspersons,
S87Q76NA, Eli Manning, Eli Manning,9,1786.1, sportspersons,
S87Q76NA, Rhamondre Stevenson, Rhamondre Stevenson,10,3305.6, sportspersons,
S87Q76NA, Brady Tkachuk, Brady Tkachuk,11,4842.7, sportspersons,
S87Q76NA, Connor Hellebuyck, Connor Hellebuyck,12,5198.3, sportspersons,
S87Q76NA, Connor McDavid, Connor McDavid,13,3227.6, sportspersons,
S87Q76NA, Big Papi, Big Papi,14,2091.8, sportspersons,
S87Q76NA, Garret Crochet, Garret Crochet,15,3540.7, sportspersons,
S87Q76NA, Raphael Devers, Raphael Devers,16,4790.4, sportspersons,
S87Q76NA, Drake Maye, Drake Maye,17,4902.9, sportspersons,
S87Q76NA, Caleb Williams, Caleb Williams,18,1721.3, sportspersons,
S87Q76NA, Jydan Daniels, Jydan Daniels,19,2361.5, sportspersons,
SENRROOG, dog, dog,1,1427.9, animals,
SENRROOG, cat, cat,2,716.6, animals,
SENRROOG, rat, rat,3,600.4, animals,
SENRROOG, mouse, mouse,4,2116.5, animals,
SENRROOG, crocodile, crocodile,5,2576.8, animals,
SENRROOG, giraffe, giraffe,6,1849.5, animals,
SENRROOG, hippo, hippo,7,1757, animals,
SENRROOG, lion, lion,8,933.2, animals,
SENRROOG, tiger, tiger,9,1554, animals,
SENRROOG, elephant, elephant,10,1965, animals,
SENRROOG, rabbit, rabbit,11,4180.9, animals,
SENRROOG, deer, deer,12,670.1, animals,
SENRROOG, moose, moose,13,962.9, animals,
SENRROOG, bird, bird,14,4683.5, animals,
SENRROOG, hawk, hawk,15,1623.1, animals,
SENRROOG, zebra, zebra,16,3576.9, animals,
SENRROOG, donkey, donkey,17,5733.5, animals,
SENRROOG, horse, horse,18,933.3, animals,
SENRROOG, mule, mule,19,2094.9, animals,
SENRROOG, penguin, penguin,20,1793.8, animals,
SENRROOG, lemur, lemur,21,2722.6, animals,
SENRROOG, wolf, wolf,22,2843.6, animals,
SENRROOG, snake, snake,23,4103, animals,
SENRROOG, armadillo, armadillo,24,5183.9, animals,
SENRROOG, r f kuang, r f kuang,1,3521.2, authors,
SENRROOG, david henry thereau, david henry thereau,2,7182.3, authors,
SENRROOG, malcolm gladwell, malcolm gladwell,3,3692.1, authors,
SENRROOG, jk rowling, jk rowling,4,5915.2, authors,
SENRROOG, colleen hoover, colleen hoover,5,8983.6, authors,
SENRROOG, kurt vonnegut, kurt vonnegut,6,8509.5, authors,
SENRROOG, art, art,1,1691, college_majors,
SENRROOG, art history, art history,2,1499.8, college_majors,
SENRROOG, asian studies, asian studies,3,1839.2, college_majors,
SENRROOG, africana studies, africana studies,4,2330.4, college_majors,
SENRROOG, mathematics, mathematics,5,1466.8, college_majors,
SENRROOG, history, history,6,1897, college_majors,
SENRROOG, government, government,7,3286.7, college_majors,
SENRROOG, nursing, nursing,8,3630.1, college_majors,
SENRROOG, english, english,9,3391.3, college_majors,
SENRROOG, spanish, spanish,10,1731.1, college_majors,
SENRROOG, french, french,11,1227.4, college_majors,
SENRROOG, german, german,12,1064.8, college_majors,
SENRROOG, russian, russian,13,1304.9, college_majors,
SENRROOG, philosophy, philosophy,14,5484.2, college_majors,
SENRROOG, psychology, psychology,15,3352.1, college_majors,
SENRROOG, sociology, sociology,16,2898.6, college_majors,
SENRROOG, biology, biology,17,2912.8, college_majors,
SENRROOG, physics, physics,18,1409.4, college_majors,
SENRROOG, chemistry, chemistry,19,4940.4, college_majors,
SENRROOG, biochemistry, biochemistry,20,2683.1, college_majors,
SENRROOG, music, music,21,860.8, college_majors,
SENRROOG, environmental studies, environmental studies,22,5860.1, college_majors,
SENRROOG, urban studies, urban studies,23,2885.2, college_majors,
SENRROOG, yo yo ma, yo yo ma,1,4136.9, musicians,
SENRROOG, bach, bach,2,967.2, musicians,
SENRROOG, beethoven, beethoven,3,1359.3, musicians,
SENRROOG, jacob collier, jacob collier,4,9042.7, musicians,
SENRROOG, mozart, mozart,5,15654.8, musicians,
SENRROOG, ronaldo, ronaldo,1,4976, sportspersons,
SENRROOG, messi, messi,2,1110.2, sportspersons,
SENRROOG, verstappen, verstappen,3,4203.3, sportspersons,
SENRROOG, kobe, kobe,4,5803.9, sportspersons,
SENRROOG, serena williams, serena williams,5,14727.3, sportspersons,
SENRROOG, venus williams, venus williams,6,2558.9, sportspersons,
SENRROOG, drake maye, drake maye,7,6422.8, sportspersons,
SENRROOG, tom brady, tom brady,8,3441.1, sportspersons,
SENRROOG, travis kelce, travis kelce,9,6452.4, sportspersons,
SENRROOG, jason kelce, jason kelce,10,4766.7, sportspersons,
T6E9EPOZ, Cat, Cat,1,2107.5, animals,
T6E9EPOZ, Dog, Dog,2,1998.8, animals,
T6E9EPOZ, Bat, Bat,3,1229.9, animals,
T6E9EPOZ, Horse, Horse,4,1656.7, animals,
T6E9EPOZ, Cow, Cow,5,730.7, animals,
T6E9EPOZ, Frog, Frog,6,3534.3, animals,
T6E9EPOZ, Owl, Owl,7,4282.6, animals,
T6E9EPOZ, Axolotl, Axolotl,8,3137.7, animals,
T6E9EPOZ, Rabbit, Rabbit,9,3724.3, animals,
T6E9EPOZ, Rat, Rat,10,953.5, animals,
T6E9EPOZ, Mouse, Mouse,11,1233.6, animals,
T6E9EPOZ, Squirrel, Squirrel,12,2221.3, animals,
T6E9EPOZ, Bear, Bear,13,5230.4, animals,
T6E9EPOZ, Elephant, Elephant,14,3348.2, animals,
T6E9EPOZ, Nightingale, Nightingale,15,10585.1, animals,
T6E9EPOZ, Fyodor Dostoevsky, Fyodor Dostoevsky,1,12075.4, authors,
T6E9EPOZ, Leo Tolstoy, Leo Tolstoy,2,7032.4, authors,
T6E9EPOZ, Nghi Vo, Nghi Vo,3,19516.6, authors,
T6E9EPOZ, CM Machado, CM Machado,4,14887.5, authors,
T6E9EPOZ, Biochemistry, Biochemistry,1,4242.4, college_majors,
T6E9EPOZ, Chemistry, Chemistry,2,2466.8, college_majors,
T6E9EPOZ, Biology, Biology,3,1587.4, college_majors,
T6E9EPOZ, Physics, Physics,4,2544.3, college_majors,
T6E9EPOZ, Art, Art,5,1029.2, college_majors,
T6E9EPOZ, Art History, Art History,6,3709.6, college_majors,
T6E9EPOZ, History, History,7,2277.8, college_majors,
T6E9EPOZ, English, English,8,2068.4, college_majors,
T6E9EPOZ, Asian Studies, Asian Studies,9,2683.3, college_majors,
T6E9EPOZ, Neuroscience, Neuroscience,10,2034.7, college_majors,
T6E9EPOZ, Russian, Russian,11,8485.1, college_majors,
T6E9EPOZ, Earth and Ocean Studies, Earth and Ocean Studies,12,9979.9, college_majors,
T6E9EPOZ, Government and Law, Government and Law,13,9633.9, college_majors,
T6E9EPOZ, Business, Business,14,3003.3, college_majors,
T6E9EPOZ, Halsey, Halsey,1,2504.8, musicians,
T6E9EPOZ, Adele, Adele,2,7692.1, musicians,
T6E9EPOZ, Beyonce, Beyonce,3,3058.1, musicians,
T6E9EPOZ, The Weeknd, The Weeknd,4,22890.1, musicians,
T6E9EPOZ, Britney Spears, Britney Spears,5,7880.3, musicians,
T6E9EPOZ, Bad Bunny, Bad Bunny,6,4789.4, musicians,
T6E9EPOZ, Michael Jordan, Michael Jordan,1,4126.2, sportspersons,
T6E9EPOZ, Serena Williams, Serena Williams,2,3577.7, sportspersons,
TPWBA9PZ, cat, cat,1,2275.6, animals,
TPWBA9PZ, dog, dog,2,1210.7, animals,
TPWBA9PZ, rhino, rhino,3,1525.9, animals,
TPWBA9PZ, snail, snail,4,2464.3, animals,
TPWBA9PZ, goldfish, goldfish,5,5118.3, animals,
TPWBA9PZ, armadilos, armadillos,6,2825.8, animals,
TPWBA9PZ, kangaroo, kangaroo,7,7856.4, animals,
TPWBA9PZ, koala, koala,8,5218.1, animals,
TPWBA9PZ, racoon, raccoon,9,3166.6, animals,
TPWBA9PZ, hermann hesse, Hermann Hesse,1,2884.2, authors,
TPWBA9PZ, don delilo, Don Delillo,2,4593.3, authors,
TPWBA9PZ, cunshangchunshu, Cunshangchunshu,3,2367.6, authors,
TPWBA9PZ, yuhua, Yuhua,4,1681.8, authors,
TPWBA9PZ, luxun, Luxun,5,1600.1, authors,
TPWBA9PZ, jung, Jung,6,8098.3, authors,
TPWBA9PZ, italo calvino, Italo Calvino,7,11676.1, authors,
TPWBA9PZ, ts eliot, T.S. Eliot,8,3716.8, authors,
TPWBA9PZ, langston hughes, Langston Hughes,9,2159.8, authors,
TPWBA9PZ, neuroscience, Neuroscience,1,2257.8, college_majors,
TPWBA9PZ, biology, Biology,2,1277, college_majors,
TPWBA9PZ, mathematics, Mathematics,3,2826, college_majors,
TPWBA9PZ, computer science, Computer Science,4,2523.8, college_majors,
TPWBA9PZ, psychology, Psychology,5,1809, college_majors,
TPWBA9PZ, philosophy, Philosophy,6,2033.2, college_majors,
TPWBA9PZ, english literature, English Literature,7,3314.5, college_majors,
TPWBA9PZ, italian studies, Italian Studies,8,2827.2, college_majors,
TPWBA9PZ, francophone studies, Francophone Studies,9,3022.3, college_majors,
TPWBA9PZ, anthropology, Anthropology,10,2560.1, college_majors,
TPWBA9PZ, sociology, Sociology,11,1365.9, college_majors,
TPWBA9PZ, archaeology, Archaeology,12,4691.3, college_majors,
TPWBA9PZ, science and society, Science and Society,13,11376.4, college_majors,
TPWBA9PZ, chinese, Chinese,14,1308.6, college_majors,
TPWBA9PZ, asian studies, Asian Studies,15,2043.2, college_majors,
TPWBA9PZ, arabian studies, Arabian Studies,16,4189.2, college_majors,
TPWBA9PZ, ecology, Ecology,17,7442.8, college_majors,
TPWBA9PZ, taylor swift, Taylor Swift,1,2737.3, musicians,
TPWBA9PZ, ed sheeran, Ed Sheeran,2,3240, musicians,
TPWBA9PZ, sabrina, Sabrina,3,15759.1, musicians,
TPWBA9PZ, selina gomez, Selena Gomez,4,8609.8, musicians,
TPWBA9PZ, black pink, Blackpink,5,2492.8, musicians,
TPWBA9PZ, kobe, Kobe,1,2911.5, sportspersons,
U2N1A8VX, dog, dog,1,1626.2, animals,
U2N1A8VX, cat, cat,2,668.7, animals,
U2N1A8VX, monkey, monkey,3,3362.8, animals,
U2N1A8VX, horse, horse,4,1401.3, animals,
U2N1A8VX, zebra, zebra,5,2929.9, animals,
U2N1A8VX, antelope, antelope,6,3294.9, animals,
U2N1A8VX, anteater, anteater,7,1974.1, animals,
U2N1A8VX, jaguar, jaguar,8,3635.3, animals,
U2N1A8VX, mustang, Mustang,9,1873.5, animals,
U2N1A8VX, lion, lion,10,3345.9, animals,
U2N1A8VX, fish, fish,11,8898.3, animals,
U2N1A8VX, clownfish, Clownfish,12,5222.4, animals,
U2N1A8VX, dolphin, Dolphin,13,2029.8, animals,
U2N1A8VX, whale, Whale,14,1755.4, animals,
U2N1A8VX, mule, Mule,15,7842.7, animals,
U2N1A8VX, chicken, Chicken,16,3505.1, animals,
U2N1A8VX, rooster, Rooster,17,1400, animals,
U2N1A8VX, john baldacci, John Baldacci,1,4499.6, authors,
U2N1A8VX, tolstoy, Tolstoy,2,3144, authors,
U2N1A8VX, jane austen, Jane Austen,3,3182.6, authors,
U2N1A8VX, dante, Dante,4,5882.5, authors,
U2N1A8VX, charles dickens, Charles Dickens,5,6051.6, authors,
U2N1A8VX, jo piazza, Jo Piazza,6,7191, authors,
U2N1A8VX, emily bronte, Emily Brontë,7,14188.3, authors,
U2N1A8VX, economics, Economics,1,2058.7, college_majors,
U2N1A8VX, psychology, Psychology,2,2708.6, college_majors,
U2N1A8VX, sociology, Sociology,3,2091.6, college_majors,
U2N1A8VX, art history, Art History,4,3168, college_majors,
U2N1A8VX, history, History,5,1514.8, college_majors,
U2N1A8VX, arts, Arts,6,1411.1, college_majors,
U2N1A8VX, music, Music,7,2331.9, college_majors,
U2N1A8VX, literature, Literature,8,3829.3, college_majors,
U2N1A8VX, romance languages, Romance Languages,9,5893.8, college_majors,
U2N1A8VX, hispanic studies, Hispanic Studies,10,6309.5, college_majors,
U2N1A8VX, italian studies, Italian Studies,11,4416.6, college_majors,
U2N1A8VX, francophone studies, Francophone Studies,12,3016.8, college_majors,
U2N1A8VX, government, Government,13,4066.6, college_majors,
U2N1A8VX, anthropology, Anthropology,14,5669.6, college_majors,
U2N1A8VX, math, Math,15,4239.2, college_majors,
U2N1A8VX, computer science, Computer Science,16,2995.2, college_majors,
U2N1A8VX, neuroscience, Neuroscience,17,2422.6, college_majors,
U2N1A8VX, Olivia Dean, Olivia Dean,1,4243.5, musicians,
U2N1A8VX, Harry Styles, Harry Styles,2,2563, musicians,
U2N1A8VX, Blues Brothers, Blues Brothers,3,3167.6, musicians,
U2N1A8VX, Van Halen, Van Halen,4,3359, musicians,
U2N1A8VX, Eric Clapton, Eric Clapton,5,4875.6, musicians,
U2N1A8VX, Barry Manilow, Barry Manilow,6,5271.2, musicians,
U2N1A8VX, Neil Diamond, Neil Diamond,7,3606.1, musicians,
U2N1A8VX, Zac Top, Zac Top,8,4597.2, musicians,
U2N1A8VX, Zac Brown, Zac Brown,9,2602.3, musicians,
U2N1A8VX, George Strait, George Strait,10,11530.9, musicians,
U2N1A8VX, Willie Nelson, Willie Nelson,11,7292.4, musicians,
U2N1A8VX, Roman Anthony, Roman Anthony,1,3277, sportspersons,
U2N1A8VX, David Ortiz, David Ortiz,2,3212.3, sportspersons,
U2N1A8VX, Jeremy Swayman, Jeremy Swayman,3,5394.1, sportspersons,
U2N1A8VX, Pederoia, Pederoia,4,7592.5, sportspersons,
U2N1A8VX, Ullman, Ullman,5,3757.6, sportspersons,
U2N1A8VX, Eichel, Eichel,6,4858.1, sportspersons,
U2N1A8VX, Ovechkin, Ovechkin,7,4163.9, sportspersons,
U2N1A8VX, TJ Oshie, TJ Oshie,8,6869.9, sportspersons,
U2N1A8VX, Steph Curry, Steph Curry,9,10374, sportspersons,
U2N1A8VX, Michael Jordan, Michael Jordan,10,5833.8, sportspersons,
U4TQC9J3, giraffe, Giraffe,1,2430.5, animals,
U4TQC9J3, lion, Lion,2,2279.7, animals,
U4TQC9J3, tiger, Tiger,3,1752.4, animals,
U4TQC9J3, dragonfly, Dragonfly,4,2108.5, animals,
U4TQC9J3, fly, Fly,5,1606.4, animals,
U4TQC9J3, spider, Spider,6,1393, animals,
U4TQC9J3, monkey, Monkey,7,1154.7, animals,
U4TQC9J3, gorilla, Gorilla,8,2225, animals,
U4TQC9J3, parrot, Parrot,9,1188.9, animals,
U4TQC9J3, parakeet, Parakeet,10,1450, animals,
U4TQC9J3, cat, Cat,11,1475.3, animals,
